일시,1.5M 평균 습도(%),10CM 일 토양수분(%),20CM 일 토양수분(%),30CM 일 토양수분(%),50CM 일 토양수분(%),1.5M 평균 기온(°C),평균 지면온도(°C),5CM 평균 지중온도(°C),30CM 평균 지중온도(°C),0.5M 일 지중온도(°C),1.0M 일 지중온도(°C),일사량,일조시간,최대풍속
2012.2.22,85,28,27,26,28,10.8,9.2,8.6,8.8,10.4,12.8,2.29,0,8.1
2012.2.23,74,29,29,29,31,12.3,12.4,11.4,9.7,10.4,12.7,7.08,0.5,7.3
2012.2.24,68,28,28,28,30,10.4,10.5,9.9,10.4,10.9,12.7,4.36,0,11.1
2012.2.25,70,27,27,27,29,7.5,7.9,8.5,10.4,11.2,12.6,4.59,0.1,6.1
2012.2.26,61,27,27,27,29,6.6,7.7,7.3,9.8,11.2,12.6,11.65,3.7,5.6
2012.2.27,56,26,27,26,29,6.7,8.5,7.4,9.6,11.1,12.7,19.93,9.3,8.8
2012.2.28,77,26,26,26,28,7.3,5.7,6.4,9.4,11,12.7,2.95,0,12.9
2012.2.29,69,29,28,28,31,10.2,9.5,8.6,9.1,10.8,12.7,5.08,0.1,11.1
2012.3.1,71,28,27,28,30,12.1,11.6,10.7,10,10.8,12.7,9.8,0.7,8.4
2012.3.2,83,28,27,27,29,11.1,10.8,10.6,10.6,11.1,12.6,0.92,0,8.8
2012.3.3,74,28,28,28,29,11.3,11.2,10.6,10.8,11.3,12.6,8.97,1.1,12.9
2012.3.4,88,28,27,27,29,10.6,9.8,9.9,11.1,11.4,12.7,1.99,0,11
2012.3.5,93,31,30,30,32,11.1,11.3,10.8,11,11.4,12.7,2.78,0,12.4
2012.3.6,64,29,29,29,31,10.1,11.5,10.9,11.2,11.4,12.7,6.52,0.3,13.6
2012.3.7,68,28,28,28,30,9.4,9.4,9.1,11.2,11.5,12.7,6.6,0,4.7
2012.3.8,63,27,27,27,29,10.4,10.4,10.3,11,11.5,12.7,10.51,0.8,6.9
2012.3.9,60,27,27,27,29,10.9,15.8,12,11.3,11.5,12.8,14.75,1.8,6.2
2012.3.10,61,26,27,27,28,9.8,12.8,12,11.6,11.7,12.8,15.75,5.3,6.4
2012.3.11,47,26,26,26,28,5.4,10.4,10,11.6,12,12.9,10.21,2.1,14.5
2012.3.12,52,25,26,26,28,4.9,9,8.7,11,11.9,12.9,19.93,7.2,9.2
2012.3.13,63,25,26,26,28,6.4,8.4,8.7,10.8,11.7,13,19.31,8.1,6.3
2012.3.14,53,25,26,26,28,8.9,11.8,10.1,10.6,11.6,13,21.94,10.2,7.3
2012.3.15,54,25,26,26,27,11.1,13.4,11.7,11,11.6,13.1,19.3,8.3,8.8
2012.3.16,90,25,26,26,27,12.2,11.6,11.5,11.5,11.7,13,3.72,0,11
2012.3.17,83,29,28,28,31,12.2,15,13.7,11.8,11.9,13.1,5.85,0.2,11.7
2012.3.18,83,29,28,28,30,12,14.5,14,12.5,12.2,13,3.38,0.1,6.7
2012.3.19,59,28,28,28,30,10.4,11.7,11.4,12.6,12.5,13.1,15.38,5.1,5.4
2012.3.20,59,27,27,27,29,10.6,14.5,12.6,12.4,12.7,13.2,22.51,10.1,8.2
2012.3.21,60,27,27,27,29,9.7,13.2,12.2,12.4,12.8,13.2,23.54,10.6,7.1
2012.3.22,84,27,26,26,29,11.2,9.9,10.3,12.2,12.8,13.2,2.22,0,7.6
2012.3.23,85,31,29,29,32,10.7,11.7,11.7,11.9,12.5,13.2,1.49,0,14.8
2012.3.24,45,29,28,28,30,8.6,10.9,10,11.6,12.5,13.2,23.33,9.1,16
2012.3.25,40,28,27,27,29,7.2,11.6,9.8,11.3,12.3,13.2,24.71,11,12.4
2012.3.26,50,27,27,27,29,8.5,11.7,10.9,11.2,12.2,13.2,24.37,9.9,11.1
2012.3.27,55,27,26,26,29,11.7,14.6,12.9,11.6,12.1,13.2,23.65,10.6,8.7
2012.3.28,71,26,26,26,28,13.1,17.1,15,12.3,12.3,13.2,17.62,7.2,5.5
2012.3.29,74,26,26,26,28,15.4,15.6,14.8,13.1,12.6,13.2,22.25,10.1,5.2
2012.3.30,88,26,26,26,28,15.4,14.5,14.7,13.6,13.1,13.3,6.1,0.2,9.3
2012.3.31,32,29,29,29,31,11.1,12.7,12.6,13.4,13.3,13.3,23.09,9.9,17.9
2012.4.1,49,28,27,27,30,9.4,13,11.8,12.8,13.3,13.4,24.28,10.7,11.4
2012.4.2,79,27,27,27,29,14.3,14,12.5,12.9,13.2,13.4,20.63,7.5,12.4
2012.4.3,64,30,27,27,29,9.6,13,12.8,13.4,13.3,13.5,13.32,3,20.3
2012.4.4,57,28,28,27,29,11,12.3,11.3,12.6,13.3,13.6,23.13,8.7,11
2012.4.5,55,28,27,27,29,13.8,15.1,14,12.9,13.2,13.6,20.58,9.7,11.9
2012.4.6,36,27,27,27,29,10.9,14.3,12.9,13.2,13.3,13.6,24.4,10.4,15.1
2012.4.7,45,26,27,26,28,12.2,14.7,13.7,13.1,13.3,13.7,25.17,11.2,7.8
2012.4.8,55,26,26,26,28,15.7,18.2,16.1,13.6,13.3,13.7,24.11,10.1,6.6
2012.4.9,68,26,26,26,28,17,19.4,18.1,14.6,13.5,13.7,22.88,10.5,8.9
2012.4.10,93,27,26,26,28,15.7,15.3,15.5,15.3,14.1,13.8,5.38,0.2,7.3
2012.4.11,76,31,30,30,32,17.2,18.3,18,15.6,14.7,13.9,4.96,0.6,13
2012.4.12,62,29,28,28,30,13.7,18.4,16.2,15.8,15.1,14.1,26.62,10.9,6.9
2012.4.13,73,27,28,27,29,13,13.4,14.1,15.6,15.2,14.2,4.26,0,5.3
2012.4.14,73,27,27,27,29,14.6,21.9,17.2,15.4,15.2,14.3,25.75,9.5,5.1
2012.4.15,68,27,27,27,29,15.5,20.4,18.5,15.9,15.2,14.4,23.16,7.1,4.9
2012.4.16,55,27,27,27,29,17,23.8,19.4,16.5,15.4,14.5,26.15,10.4,4.8
2012.4.17,64,26,27,27,28,15.1,21.3,18.8,16.9,15.7,14.7,25.99,11.1,6.6
2012.4.18,72,26,27,26,28,15.5,19.1,17.9,16.9,15.9,14.8,21.95,7.5,8.1
2012.4.19,86,26,27,26,28,14.6,14.6,15.6,16.7,16,15,3.91,0,10.1
2012.4.20,94,33,31,31,33,15.5,15.1,15.6,16,16,15.1,5.45,0,11.8
2012.4.21,97,36,33,33,36,16.3,16,16.5,15.9,15.8,15.4,1.74,0,15.6
2012.4.22,75,30,29,29,31,15.6,18.4,16.8,16.1,15.8,15.5,25.35,9.3,12.6
2012.4.23,71,28,29,28,30,18.1,20.9,18.5,16.5,16,15.4,24.91,10.9,7.6
2012.4.24,81,28,28,28,30,20,21.4,19.4,17.2,16.2,15.4,18.88,5.6,7.3
2012.4.25,96,33,32,31,34,17.5,18.3,18.6,18.1,16.8,15.5,4.81,0,16.7
2012.4.26,40,30,29,29,31,16.7,19.5,17.6,17.7,17.1,15.7,29.48,12.3,12.7
2012.4.27,42,28,28,28,30,16.4,20.8,18.2,17.4,17.1,15.9,28.55,12.3,4.4
2012.4.28,68,27,27,27,30,17.6,23.8,19.9,17.9,17.1,16,28.24,11.3,4.7
2012.4.29,93,27,28,27,29,18.1,18,18.6,18.6,17.3,16.1,7.12,0,9.4
2012.4.30,97,32,31,30,33,16.9,16.6,17.5,18,17.9,16.2,8.01,0,12.7
2012.5.1,94,32,31,30,33,18,16.9,17.7,17.8,17.7,16.4,4.98,0,10.2
2012.5.2,85,31,30,29,32,19.3,19.4,18.9,17.9,17.6,16.6,4.8,0.3,10.1
2012.5.3,58,30,29,28,31,21.4,24.4,21,18.4,17.7,16.7,27.34,11.9,11
2012.5.4,73,28,28,28,30,19,23.9,21.4,19.2,18.1,16.7,25.13,8.9,6.1
2012.5.5,52,27,28,28,30,20.8,24.5,22.1,19.6,18.3,16.8,28.06,12.1,11.4
2012.5.6,77,27,27,27,29,18.7,24,22.1,20,18.9,16.9,25,10.5,9.2
2012.5.7,74,26,27,27,29,20.7,25.7,22.9,20.3,19.1,17,22.61,9.4,9.7
2012.5.8,76,26,27,27,29,19.7,21.4,20.9,20.5,19.2,17.1,17.75,4,9.6
2012.5.9,68,25,27,27,29,19.6,24.9,22.7,20.1,19.2,17.2,27.19,10.7,6.2
2012.5.10,77,25,27,26,28,18.7,24.1,22.7,20.7,19.3,17.3,25.07,10.5,9.1
2012.5.11,71,25,26,26,28,17.1,22.1,21.9,20.8,19.5,17.5,23.38,6.6,11.2
2012.5.12,72,24,26,26,28,16.6,22.7,21.6,20.5,19.6,17.6,26.25,10.3,10
2012.5.13,77,24,26,26,28,19,22.6,21.6,20.3,19.5,17.7,15.7,2.8,5.3
2012.5.14,95,29,26,26,28,18.5,19.7,19.8,20.2,19.5,17.8,12.96,0.9,8.2
2012.5.15,83,30,30,30,32,19.1,24,22.4,20.2,19.5,17.9,17.43,3,5.8
2012.5.16,71,28,29,28,31,18.7,20.9,21,20.7,19.6,18,24.4,8.9,9.8
2012.5.17,56,27,28,28,30,20,23.7,22,20.7,19.8,18.1,28.23,12.1,11.5
2012.5.18,60,26,27,27,30,17.5,22.5,21.3,20.8,19.9,18.1,27.27,10.5,5.6
2012.5.19,65,26,27,27,29,18.2,19.2,19.4,20.6,20,18.2,13.47,0.8,6.5
2012.5.20,74,26,27,26,29,20,22.4,21.9,20.4,19.9,18.3,14.49,3.6,6.5
2012.5.21,60,25,26,26,28,20.8,23.7,22.3,20.8,20,18.3,27.48,9.8,11.3
2012.5.22,55,25,26,26,28,21.3,28.2,23.2,21.3,20.1,18.5,26.78,11.4,11.3
2012.5.23,55,24,26,26,28,21.1,23.3,22.5,21.5,20.3,18.6,19.49,5.4,6.1
2012.5.24,68,24,26,26,28,19.9,22.1,20.9,21.2,20.4,18.7,6.6,0,5.5
2012.5.25,87,29,27,26,28,17.8,21.2,21.3,20.8,20.3,18.8,20.94,4.9,8
2012.5.26,68,28,27,27,28,20.3,23.6,22.6,21,20.2,18.9,28.85,10.4,5.1
2012.5.27,40,26,27,27,28,21.4,24.5,22.9,21.4,20.4,18.9,28.38,10.8,5.3
2012.5.28,56,25,26,26,28,21.7,28.1,23.7,21.7,20.6,19,27.48,11.7,5.1
2012.5.29,73,25,26,26,28,20.8,29.3,24.6,22.3,20.9,19,26.92,10.5,6
2012.5.30,71,24,26,26,28,20.9,21.9,22.7,22.5,21.1,19,13.17,0.3,9.9
2012.5.31,64,23,26,25,27,20.9,23.8,23.9,22.3,21.2,19.1,20.47,6.5,10.1
2012.6.1,63,22,25,25,27,21.7,27.5,24.6,22.5,21.2,19.1,24.07,9.4,9
2012.6.2,71,21,25,25,27,20.6,23.3,23.1,22.6,21.4,19.2,12.32,2.1,10.6
2012.6.3,67,21,24,25,27,21.3,26.4,24.1,22.4,21.3,19.2,24.64,9.4,10.3
2012.6.4,75,20,24,25,27,22.2,25.7,23.9,22.7,21.4,19.3,14.19,2.1,6.2
2012.6.5,81,20,24,25,27,21.6,23.9,23.4,22.7,21.5,19.3,21.44,4.8,7.2
2012.6.6,81,19,23,24,26,21.8,25,23.9,22.6,21.6,19.4,20.63,7.7,5.2
2012.6.7,83,19,23,24,26,20.8,24.1,23.9,23.1,21.8,19.5,20.83,4.8,6.9
2012.6.8,90,18,23,24,26,22.1,24.5,23.8,23.1,21.9,19.6,14.52,1.5,5.9
2012.6.9,85,18,23,24,26,22.2,28.7,26.8,23.3,22,19.7,23.89,9.1,6.3
2012.6.10,78,18,22,24,26,22.4,31,27.4,24,22,19.7,28.35,11.6,9.7
2012.6.11,80,17,22,23,25,22.2,26.3,25.1,24.1,22.2,19.8,17.56,4.4,8.1
2012.6.12,80,16,21,23,25,22.7,27.3,25,23.9,22.3,19.9,25.56,9.6,6.8
2012.6.13,78,16,21,23,25,23.1,30.3,26.8,24,22.4,20,26.51,10.9,8.9
2012.6.14,80,15,20,22,25,22.8,34.2,27.7,24.5,22.6,20.1,26.72,10,11.3
2012.6.15,90,15,20,22,25,21.1,21.4,23.2,24.4,22.9,20.1,5.22,0.2,10.9
2012.6.16,79,16,20,22,25,22.8,24.1,23.4,23.3,22.8,20.2,25.88,10.8,9.2
2012.6.17,83,16,20,22,25,22.1,24,23.5,23.4,22.6,20.3,14.31,1.4,3.6
2012.6.18,95,17,20,22,25,21,21.7,21.8,23.2,22.7,20.4,3.45,0,7.6
2012.6.19,87,29,29,30,32,23.2,25.9,25.1,22.7,22.8,20.8,16.35,4.1,6.4
2012.6.20,72,27,28,28,30,23.6,26.1,25.7,23.5,22.6,20.9,23.75,8.3,7.4
2012.6.21,62,26,27,27,30,24.9,27.5,26.8,24.1,22.9,20.9,26.96,11.2,11.1
2012.6.22,75,24,26,27,29,23,26.2,25.8,24.6,23,21,20.25,6.9,6.4
2012.6.23,76,23,26,27,29,22.8,24.1,24.2,24.4,23.1,21,13.85,1.8,8.2
2012.6.24,92,30,29,29,31,23,23.8,24.4,24,23.1,21.1,6.72,0.1,9.6
2012.6.25,80,28,28,29,31,22.5,22.1,23.9,23.9,23.1,21.1,9.59,3.3,13
2012.6.26,92,27,28,28,30,20.8,20.7,21.8,23.5,23,21.3,2.61,0,11.5
2012.6.27,89,29,30,30,31,22.1,22.9,23.2,23.1,23,21.3,2.39,0,11.5
2012.6.28,83,28,29,29,31,22.4,23.6,23.4,23.1,23,21.2,14.12,2.8,9.6
2012.6.29,94,27,28,28,30,22.9,22.4,22.6,23.1,22.9,21.3,3.82,0,5.7
2012.6.30,99,30,30,30,32,24.1,24.2,24.2,23.2,22.9,21.3,16.72,2.5,8.8
2012.7.1,97,29,29,29,31,23.2,23.9,23.7,23.4,23,21.4,6.02,0.4,7
2012.7.2,97,29,30,29,32,23,24.3,23.8,23.5,23,21.4,4.86,0,7.1
2012.7.3,92,31,32,31,34,23.6,24.9,24,23.6,23,21.6,17.82,4.8,7.5
2012.7.4,91,33,33,32,35,24.7,24.9,25.2,24,23.1,21.7,17.34,4.5,9.1
2012.7.5,98,30,30,29,31,25.2,26,25.7,24.4,23.2,21.8,19.33,4.4,8
2012.7.6,95,29,30,29,31,25.1,24.9,25.2,24.5,23.3,21.9,15.83,3.8,10.7
2012.7.7,81,28,29,28,30,24.7,27.6,27,24.5,23.3,21.9,27.67,11.2,9
2012.7.8,80,27,29,28,30,24,27,26.4,25.2,23.2,22,23.93,8.8,5.7
2012.7.9,82,26,28,28,29,24.1,29,26.9,25.3,23.5,22,19.98,6.7,6.1
2012.7.10,92,26,28,27,29,25.2,24.4,25.4,25.3,23.3,22.1,7.63,0,5.5
2012.7.11,98,27,28,27,29,25,25.1,25.5,25.1,24,22,7.95,0.3,9.4
2012.7.12,95,30,30,30,32,26,29.4,27.4,25.1,24.1,22.1,21.21,6.9,6.3
2012.7.13,96,29,30,29,31,25.1,25.6,26.5,25.7,23.7,22.4,5.03,0,9.1
2012.7.14,97,30,31,30,32,25.3,24.5,25.6,25.4,23.8,22.6,4.73,0,9.3
2012.7.15,96,31,31,30,32,25.2,25.1,26.1,25.3,24.1,22.8,6.25,0,10.7
2012.7.16,87,29,30,29,31,25.4,27.7,27.6,25.5,24.3,22.7,11.4,0.5,5.7
2012.7.17,91,30,30,29,31,26.6,27.9,27.5,26,24,22.9,11.21,0.7,8.3
2012.7.18,92,33,33,32,34,26.1,25.5,26.2,26.1,24.8,22.9,5.37,0,24.6
2012.7.19,95,30,31,30,32,25.5,27.5,28.5,26.2,24.7,22.9,17.86,4.7,13.8
2012.7.20,92,29,30,29,31,25.4,28.4,28.4,26.7,25,23,13.48,2.2,4.1
2012.7.21,91,29,29,29,30,26.5,28.4,28.5,27,25.1,23,15.59,6.5,4.2
2012.7.22,91,28,29,28,30,27.3,31.7,30.1,27.2,23.4,23.2,25.58,11.9,4.6
2012.7.23,87,27,29,28,30,28.1,32.5,32.1,27.9,25.1,23.2,24.84,9.2,5.2
2012.7.24,82,26,29,27,29,27.8,32.5,32.6,28.3,25.9,23.2,25.61,11.1,4.6
2012.7.25,81,25,28,27,29,27.9,34.7,33,28.8,24.4,23.5,22.86,9.5,4.4
2012.7.26,78,23,28,27,28,28.2,33.8,32.9,29.1,26.8,23.4,25.69,12.2,4.9
2012.7.27,86,22,27,27,28,28.3,32.6,32.8,29.3,26.9,23.7,22.1,8.9,4.9
2012.7.28,82,21,26,26,28,28.9,30.9,31.2,29.4,26.9,23.8,21.97,10.4,5.6
2012.7.29,77,19,26,26,28,29.3,35.6,33.2,29.4,27,24,25.84,11.8,5.7
2012.7.30,76,18,24,26,27,29.7,36.5,34.1,29.8,27.1,24.1,24.64,10.9,4.9
2012.7.31,71,17,23,25,27,29.7,28.8,33.6,30.1,27.6,24.1,24.63,11.5,7
2012.8.1,65,15,22,25,27,30.2,33.9,33.4,30,27.6,24.3,25.29,10.6,14.3
2012.8.2,86,15,21,24,27,28.2,28,29.5,29.7,27.8,24.4,6.21,0.1,16.1
2012.8.3,78,16,21,24,27,28.6,30.1,30.6,28.9,27.7,24.5,26.96,11.9,9.2
2012.8.4,73,17,21,24,26,29.5,29.6,31.6,29.1,27.5,24.7,22.53,9.3,10.9
2012.8.5,67,17,21,24,26,30.1,31.6,31.9,29.3,26.8,24.9,18.81,6.4,12.5
2012.8.6,73,16,21,24,26,30,32.6,33.3,29.5,27.6,24.9,23.94,10.1,9
2012.8.7,80,15,20,23,25,28.5,30.6,30.6,29.5,25.9,25.1,4.62,0,11.2
2012.8.8,83,14,20,23,25,28.1,29.8,29.9,29.1,27.8,24.9,13.71,2,10.5
2012.8.9,81,14,19,22,25,28.2,31.6,30.7,29,27.7,25,14.6,3.2,5.5
2012.8.10,85,14,19,22,25,27.7,27.8,28.9,29,25.9,25.2,12.71,3.7,5
2012.8.11,86,27,27,29,31,27.8,30,30.8,28.7,27.6,25.1,16.35,4.5,5
2012.8.12,85,25,26,28,30,28.8,32,31.2,29.1,28.3,25.2,23.62,10.6,5.2
2012.8.13,89,24,26,27,29,28.3,29,29.7,29.3,19.8,25.6,14.76,4.8,7
2012.8.14,91,28,30,30,33,27.8,28.5,28.3,29.2,25.3,25.9,3.82,0.1,6.8
2012.8.15,89,27,28,29,31,28.8,28.6,30.3,29.1,27.8,25.8,24.21,11.9,6.1
2012.8.16,86,29,30,31,33,29.2,31.2,31.9,29.4,26,26,22.05,8.3,7
2012.8.17,81,26,28,29,31,29.2,32.4,32.1,30,23.8,26.2,21.79,8.4,6.9
2012.8.18,81,28,29,28,30,29.4,32.1,31.7,30.3,28.5,25.9,23.08,9.3,5.4
2012.8.19,83,29,30,30,31,28.9,29,31.7,30.4,28.7,25.9,20.62,8.4,6.9
2012.8.20,82,27,28,29,31,29,30.3,31,30.3,28.8,26,14,3.4,8.6
2012.8.21,82,28,29,29,31,28.4,30.3,30.1,30.1,28.9,26.1,16.13,7.1,8.1
2012.8.22,91,31,31,31,34,25.8,25.7,27.2,29.3,29,26.6,14.27,4.4,10.8
2012.8.23,92,28,29,30,32,25.3,23.1,25.6,27.8,29,27,2.92,0.1,13.1
2012.8.24,95,30,31,31,34,25.4,24.5,24.8,25.3,25,26.6,3.42,0.1,11.6
2012.8.25,72,29,30,30,33,28.9,29.3,28.9,25.5,23.5,26.4,25.11,11.7,7.1
2012.8.26,74,28,29,29,32,29,25.1,28.6,26.7,25.4,26.4,13.77,2.5,11.9
2012.8.27,84,27,28,29,31,27.4,25.3,26.8,27,25.4,26.7,5,0,24.9
2012.8.28,92,31,31,32,34,24.6,23,24.9,26.5,26.6,26.7,18.03,5.6,28.3
2012.8.29,90,29,30,30,32,26.1,27.7,27,26.3,26.2,26.8,11.04,1.3,7.6
2012.8.30,80,31,31,31,33,24.8,23.3,26.8,27,26.6,26.8,13.28,3.2,20.8
2012.8.31,71,28,29,30,32,24.2,23.1,26.6,26.7,26.8,26.8,24.68,12.2,6.4
2012.9.1,68,27,29,29,31,24.3,20.3,26.2,26.7,26.9,26.8,21.74,9.4,5.2
2012.9.2,71,26,28,29,31,25.4,24,27,26.8,26.8,26.8,23.38,11.8,8.9
2012.9.3,84,25,27,29,31,24.8,20.2,28.4,27.1,25.9,26.9,22.9,10.3,5.4
2012.9.4,92,25,27,28,30,25.6,24.4,28.3,27.3,26.9,26.8,17.9,7.6,5.4
2012.9.5,86,24,27,28,30,24.3,23.2,27.5,27.4,26.2,26.9,11.8,1.1,6.6
2012.9.6,81,24,26,28,30,24.3,26,28.1,27.4,25.4,26.9,21.34,8.7,5.2
2012.9.7,79,23,26,28,29,25.1,25.6,26.5,27.3,24,26.9,16.38,5.7,5.8
2012.9.8,87,24,26,28,29,25.3,24.5,28,27.4,27.1,26.9,18.31,7.6,7
2012.9.9,94,32,32,33,35,22.7,20,24.7,27.2,27.4,26.9,2.66,0,5.3
2012.9.10,87,31,31,31,34,23.5,18.4,25.2,26.8,27.1,26.9,14.72,5.2,8.9
2012.9.11,74,29,29,30,32,24.2,25.2,25.7,26.6,26.9,27,17.56,5.1,9.1
2012.9.12,,28,29,29,32,,,,,26.5,27,19.34,8.6,7.4
2012.9.13,,,,,,,,,,,,8.73,0.3,7.3
2012.9.14,,,,,,,,,,,,4.8,0,4.3
2012.9.15,,,,,,,,,,,,7.44,0.3,10.3
2012.9.16,,,,,,,,,,,,1.24,0,21.7
2012.9.17,,,,,,,,,,,,2.35,0,24.3
2012.9.18,,,,,,,,,,,,19.19,8.1,8.5
2012.9.19,,27,30,30,31,,,,,-5.1,-3.3,19.42,10.1,9.9
2012.9.20,,,,,,,,,,,,21.46,10.9,4.8
2012.9.21,58,25,29,29,30,21.1,22.1,21.5,23.5,25.3,26.4,16.97,7,6.3
2012.9.22,59,25,29,28,30,19.8,19.5,20.4,23.4,25.2,26.3,7.09,1.9,4
2012.9.23,59,24,28,28,30,21.4,21.9,21.6,23,25.2,26.2,19.24,10.6,4.8
2012.9.24,66,24,28,28,30,21.9,23.1,22.8,23.3,25,26.1,18.67,9.8,8.9
2012.9.25,69,24,28,28,29,21.8,24.5,23.6,23.6,25,26,15.99,6.7,13.2
2012.9.26,72,24,28,28,29,22.1,25.6,24.5,23.9,25.1,25.9,15.45,4.5,10.2
2012.9.27,70,24,28,27,29,22.6,26.1,25.2,24.3,25.1,25.9,15.63,4.9,9.1
2012.9.28,66,25,27,27,29,22.8,26.3,24.8,24.6,25.2,25.9,16.7,6.5,8.5
2012.9.29,61,24,27,27,29,20.6,24.5,24.4,24.7,25.3,25.9,18.54,7.7,6.8
2012.9.30,58,24,27,27,29,20.3,23.9,23.4,24.6,25.4,25.9,10.16,1.4,10.6
2012.10.1,59,23,27,27,29,20.3,24.3,23.9,24.4,25.4,25.8,19.52,9.1,7.7
2012.10.2,49,23,27,26,28,21.4,24.8,24.2,24.4,25.3,25.8,15.86,7.1,6.7
2012.10.3,49,23,26,26,28,21.3,24.5,23.7,24.5,25.3,25.8,16.12,6.6,8.4
2012.10.4,59,22,26,26,28,21.8,24.4,24,24.4,25.3,25.8,18.48,9.2,7
2012.10.5,67,23,26,26,28,21.5,25.1,24.4,24.5,25.3,25.7,15.01,5.8,4.8
2012.10.6,63,22,26,26,28,21.9,24.2,24.5,24.6,25.3,25.7,13.89,5.6,6.9
2012.10.7,56,22,25,26,28,20.8,22.9,23.4,24.4,25.3,25.7,16.17,8.2,10.5
2012.10.8,64,21,25,25,28,19.9,22.7,23.3,24.2,25.3,25.7,15.02,6.2,11.7
2012.10.9,59,21,25,25,27,20.3,23.7,23.2,24,25.2,25.6,15.94,7.3,8.3
2012.10.10,59,21,25,25,27,20.4,23.2,23,24,25.1,25.6,13.56,5.5,6.8
2012.10.11,52,20,24,25,27,18.3,20.8,22.1,23.8,25.1,25.6,13.9,6.1,7.7
2012.10.12,53,19,24,25,27,18.4,20.2,21.2,23.4,25,25.6,18.25,9.1,8.2
2012.10.13,53,19,24,25,27,20.5,22,21.6,23.3,24.8,25.5,9.66,1.1,8.3
2012.10.14,40,19,24,25,27,22.4,23.1,23.2,23.4,24.7,25.5,13.57,6.7,6.8
2012.10.15,41,19,24,25,27,21,21.1,22.1,23.4,24.7,25.4,17.87,10.5,10.8
2012.10.16,68,19,23,24,26,20.5,21.8,22.3,23.2,24.6,25.3,16.07,8.4,11.5
2012.10.17,65,19,23,24,26,19.8,21.5,22.4,23.4,24.6,25.3,4.74,0.8,9.2
2012.10.18,46,18,23,24,26,16.4,17.8,19.7,23,24.5,25.2,18.23,10.6,9.6
2012.10.19,50,17,23,24,26,17.1,17.9,19.3,22.4,24.4,25.2,17.09,10.4,7.8
2012.10.20,55,17,22,24,26,18,19.2,19.5,22.1,24.2,25.1,12.3,5.5,4.9
2012.10.21,65,17,22,24,26,20.6,22.2,21.6,22.2,24,25,13.09,6.9,6
2012.10.22,75,18,22,24,26,21.2,21.5,21.7,22.7,24,25,3.66,0.1,14.6
2012.10.23,53,17,22,24,26,16.6,15.7,17.5,22.1,24,24.9,15.62,7.7,12
2012.10.24,61,16,21,24,25,16.4,15.9,16.8,21.1,23.8,24.9,16.53,9.2,5.2
2012.10.25,66,17,21,24,25,19.5,19.8,19.8,21.1,23.5,24.8,12.66,5.8,5.5
2012.10.26,83,17,21,24,25,19.4,19,19.4,21.5,23.4,24.7,5,0.1,7.5
2012.10.27,86,17,21,24,25,21.2,20.9,20.8,21.5,23.3,24.6,5.86,1,12.9
2012.10.28,54,29,29,29,31,19.5,17.7,18.9,21.5,23.2,24.5,12.62,6,7.8
2012.10.29,68,28,28,28,30,17.7,17.5,17.9,21,23.2,24.4,14.1,6.2,6.2
2012.10.30,65,27,28,28,29,16.7,16.4,17.5,20.7,23,24.3,6.98,2.3,9.8
2012.10.31,53,26,27,27,29,13.4,12.5,14.4,19.9,22.8,24.3,11.16,5,11.5
2012.11.1,47,25,26,27,28,12.8,12.7,14.6,19,22.5,24.2,10.56,4.1,11.6
